0	ป๋อ	NN	NCMN	B_CLS	B_SENT	N	-
1	รับ	VV	VACT	I_CLS	I_SENT	N	-
2	ซี	NN	NCMN	I_CLS	I_SENT	N	-
3	ลูบ	VV	NCMN	I_CLS	I_SENT	N	-
4	เป้า	NN	NCMN	I_CLS	I_SENT	N	-
5	เมิน	VV	NCMN	I_CLS	I_SENT	N	-
6	คน	NN	NCMN	I_CLS	I_SENT	N	-
7	มอง	VV	NCMN	I_CLS	I_SENT	N	-
8	เบี่ยงเบน	VV	NCMN	E_CLS	I_SENT	N	-

9	"	PU	PUNC	B_CLS	B_SENT	N	-
10	ป๋อ	NN	NCMN	I_CLS	I_SENT	N	-
11	"	PU	PUNC	I_CLS	I_SENT	N	-
12	_	PU	NCMN	I_CLS	I_SENT	N	-
13	รับ	VV	VACT	I_CLS	I_SENT	N	-
14	_	PU	NCMN	I_CLS	I_SENT	N	-
15	"	PU	PUNC	I_CLS	I_SENT	N	-
16	_	PU	NCMN	I_CLS	I_SENT	N	-
17	ซี	NN	NCMN	I_CLS	I_SENT	N	-
18	_	PU	NCMN	I_CLS	I_SENT	N	-
19	"	PU	PUNC	I_CLS	I_SENT	N	-
20	ลูบ	VV	NCMN	I_CLS	I_SENT	N	-
21	เป้า	NN	NCMN	I_CLS	I_SENT	N	-
22	_	PU	NCMN	I_CLS	I_SENT	N	-
23	อ้าง	VV	PNTR	I_CLS	I_SENT	N	-
24	ไม่	NG	NEG	I_CLS	I_SENT	N	-
25	โดน	AX	VACT	I_CLS	I_SENT	N	-
26	แค่	AV	DDBQ	I_CLS	I_SENT	N	-
27	ล้อ	VV	VSTA	I_CLS	I_SENT	N	-
28	กัน	AV	ADVN	I_CLS	I_SENT	N	-
29	เล่น	VV	VACT	I_CLS	I_SENT	N	-
30	_	PU	NCMN	I_CLS	I_SENT	N	-
31	เมิน	VV	NCMN	I_CLS	I_SENT	N	-
32	คน	NN	NCMN	I_CLS	I_SENT	N	-
33	มอง	VV	VACT	I_CLS	I_SENT	N	-
34	เบี่ยงเบน	VV	NCMN	I_CLS	I_SENT	N	-
35	_	PU	NCMN	I_CLS	I_SENT	N	-
36	ยัน	VV	VACT	I_CLS	I_SENT	N	-
37	_	PU	NCMN	I_CLS	I_SENT	N	-
38	"	PU	PUNC	I_CLS	I_SENT	N	-
39	_	PU	NCMN	I_CLS	I_SENT	N	-
40	เอ๋	NN	NCMN	I_CLS	I_SENT	N	-
41	_	PU	NCMN	I_CLS	I_SENT	N	-
42	"	PU	PUNC	I_CLS	I_SENT	N	-
43	_	PU	NCMN	I_CLS	I_SENT	N	-
44	ไม่ว่า	AV	JCRG	E_CLS	I_SENT	N	-

45	โผล่	VV	NCMN	B_CLS	B_SENT	N	-
46	มา	AV	XVAE	I_CLS	I_SENT	N	-
47	รับ	VV	VACT	I_CLS	I_SENT	N	-
48	รางวัล	NN	NCMN	I_CLS	I_SENT	N	-
49	มนุษยสัมพันธ์	NN	NCMN	I_CLS	I_SENT	N	-
50	ดี	VV	VATT	I_CLS	I_SENT	N	-
51	เด่น	VV	JCMP	I_CLS	I_SENT	N	-
52	_	PU	NCMN	I_CLS	I_SENT	N	-
53	จาก	PS	RPRE	I_CLS	I_SENT	N	-
54	งานทีวีพูล	NN	NCMN	E_CLS	I_SENT	N	-
55	_	PU	NCMN	O	I_SENT	N	-
56	จน	CC	JSBR	B_CLS	I_SENT	Contingency.Cause.Result	-
57	ทำให้	CC	VACT	I_CLS	I_SENT	N	-
58	มี	VV	VSTA	I_CLS	I_SENT	N	-
59	ข่าว	NN	NCMN	I_CLS	I_SENT	N	-
60	ควบคู่	VV	VSTA	I_CLS	I_SENT	N	-
61	ตาม	VV	RPRE	I_CLS	I_SENT	N	-
62	มา	AV	XVAE	E_CLS	I_SENT	N	-
63	_	PU	VACT	O	I_SENT	N	-
64	หลังจาก	CC	JSBR	B_CLS	I_SENT	Temporal.Asynchronous.Succession	123
65	หนุ่ม	NN	NCMN	I_CLS	I_SENT	N	-
66	คม	VV	NCMN	I_CLS	I_SENT	N	-
67	เข้ม	VV	VATT	I_CLS	I_SENT	N	-
68	_	PU	NCMN	I_CLS	I_SENT	N	-
69	"	PU	PUNC	I_CLS	I_SENT	N	-
70	ป๋อ	NN	NCMN	I_CLS	I_SENT	N	-
71	_	PU	NCMN	I_CLS	I_SENT	N	-
72	ณัฐวุฒิ	NN	NCMN	I_CLS	I_SENT	N	-
73	_	PU	NCMN	I_CLS	I_SENT	N	-
74	สกิดใจ	NN	NCMN	I_CLS	I_SENT	N	-
75	"	PU	PUNC	I_CLS	I_SENT	N	-
76	_	PU	NCMN	I_CLS	I_SENT	N	-
77	โดน	AX	NCMN	I_CLS	I_SENT	N	-
78	_	PU	NCMN	I_CLS	I_SENT	N	-
79	"	PU	PUNC	I_CLS	I_SENT	N	-
80	ซี	NN	NCMN	I_CLS	I_SENT	N	-
81	_	PU	NCMN	I_CLS	I_SENT	N	-
82	ศิวัฒน์	NN	NPRP	I_CLS	I_SENT	N	-
83	_	PU	NCMN	I_CLS	I_SENT	N	-
84	โชติชัยชรินทร์	NN	NCMN	I_CLS	I_SENT	N	-
85	"	PU	PUNC	I_CLS	I_SENT	N	-
86	_	PU	NCMN	I_CLS	I_SENT	N	-
87	พระเอก	NN	NCMN	I_CLS	I_SENT	N	-
88	อารมณ์	NN	NCMN	I_CLS	I_SENT	N	-
89	ดี	VV	VATT	I_CLS	I_SENT	N	-
90	_	PU	ADVN	I_CLS	I_SENT	N	-
91	กระทำ	VV	VACT	I_CLS	I_SENT	N	-
92	สุด	AV	ADVN	I_CLS	I_SENT	N	-
93	สยิวกิ้ว	VV	NCMN	I_CLS	I_SENT	N	-
94	_	PU	NCMN	I_CLS	I_SENT	N	-
95	ลูบคลำ	VV	NCMN	I_CLS	I_SENT	N	-
96	ตรง	PS	VATT	I_CLS	I_SENT	N	-
97	น้อง	NN	ADVN	I_CLS	I_SENT	N	-
98	ชาย	NN	NCMN	E_CLS	I_SENT	N	-
99	อัน	CC	PREL	B_CLS	I_SENT	N	-
100	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
101	ที่รัก	NN	NCMN	E_CLS	I_SENT	N	-

102	ทำให้	CC	VACT	B_CLS	B_SENT	N	-
103	ขน	NN	NCMN	I_CLS	I_SENT	N	-
104	ลุก	VV	NCMN	I_CLS	I_SENT	N	-
105	ซู่	AV	NCMN	E_CLS	I_SENT	N	-
106	_	PU	NCMN	O	I_SENT	N	-
107	ขณะ	CC	JSBR	B_CLS	I_SENT	Temporal.Synchronous	-
108	อยู่	VV	VSTA	I_CLS	I_SENT	N	-
109	ใน	PS	RPRE	I_CLS	I_SENT	N	-
110	กอง	NN	NCMN	I_CLS	I_SENT	N	-
111	ละคร	NN	NCMN	I_CLS	I_SENT	N	-
112	_	PU	NCMN	I_CLS	I_SENT	N	-
113	รุกฆาต	NN	NCMN	I_CLS	I_SENT	N	-
114	_	PU	NCMN	I_CLS	I_SENT	N	-
115	เรื่อง	NN	NCMN	I_CLS	I_SENT	N	-
116	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
117	จริง	VV	VATT	I_CLS	I_SENT	N	-
118	หรือไม่	AV	EITT	I_CLS	I_SENT	N	-
119	จริง	VV	VATT	I_CLS	I_SENT	N	-
120	_	PU	NCMN	I_CLS	I_SENT	N	-
121	หนุ่ม	NN	NCMN	I_CLS	I_SENT	N	-
122	ป๋อ	NN	NCMN	I_CLS	I_SENT	N	-
123	ก็	CC	JSBR	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
124	เปิดใจ	VV	VACT	I_CLS	I_SENT	N	-
125	เผย	VV	NCMN	I_CLS	I_SENT	N	-
126	ออก	AV	XVAE	I_CLS	I_SENT	N	-
127	มา	VV	XVAE	I_CLS	I_SENT	N	-
128	ว่า	CC	JSBR	E_CLS	I_SENT	N	-

