0	พม่า	NN	NCMN	B_CLS	B_SENT	N	-
1	อ้าง	VV	NCMN	I_CLS	I_SENT	N	-
2	มี	VV	VSTA	I_CLS	I_SENT	N	-
3	สิทธิ์	NN	NCMN	I_CLS	I_SENT	N	-
4	ชอบธรรม	VV	NCMN	I_CLS	I_SENT	N	-
5	ขยาย	VV	VACT	I_CLS	I_SENT	N	-
6	เวลา	NN	NCMN	I_CLS	I_SENT	N	-
7	กัก	VV	NCMN	I_CLS	I_SENT	N	-
8	ซูจี	NN	VACT	E_CLS	I_SENT	N	-

9	รัฐบาล	NN	NCMN	B_CLS	B_SENT	N	-
10	ทหาร	NN	NCMN	I_CLS	I_SENT	N	-
11	พม่า	NN	NCMN	I_CLS	I_SENT	N	-
12	ระบุ	VV	VACT	I_CLS	I_SENT	N	-
13	_	PU	NCMN	I_CLS	I_SENT	N	-
14	มี	VV	VSTA	I_CLS	I_SENT	N	-
15	สิทธิ์	NN	NCMN	I_CLS	I_SENT	N	-
16	ชอบธรรม	VV	NCMN	I_CLS	I_SENT	N	-
17	ตาม	VV	RPRE	I_CLS	I_SENT	N	-
18	กฎหมาย	NN	NCMN	E_CLS	I_SENT	N	-
19	ที่	CC	PREL	B_CLS	I_SENT	N	-
20	จะ	AX	XVBM	I_CLS	I_SENT	N	-
21	ขยาย	VV	VACT	I_CLS	I_SENT	N	-
22	เวลา	NN	NCMN	I_CLS	I_SENT	N	-
23	กัก	VV	NCMN	I_CLS	I_SENT	N	-
24	บริเวณ	NN	NCMN	I_CLS	I_SENT	N	-
25	อองซาน	NN	NCMN	I_CLS	I_SENT	N	-
26	ซูจี	NN	NCMN	E_CLS	I_SENT	N	-

27	(	PU	PUNC	B_CLS	B_SENT	N	-
28	26	NU	NLBL	I_CLS	I_SENT	N	-
29	_	PU	NCMN	I_CLS	I_SENT	N	-
30	พ.ค.	NN	NCMN	I_CLS	I_SENT	N	-
31	)	PU	PUNC	I_CLS	I_SENT	N	-
32	_	PU	PUNC	I_CLS	I_SENT	N	-
