0	'	PU	NCMN	B_CLS	B_SENT	N	-
1	สมพล	NN	NCMN	I_CLS	I_SENT	N	-
2	_	PU	NCMN	I_CLS	I_SENT	N	-
3	วิชัยดิษฐ	NN	NCMN	I_CLS	I_SENT	N	-
4	'	PU	NCMN	I_CLS	I_SENT	N	-
5	ลง	AV	XVAE	I_CLS	I_SENT	N	-
6	สู้	VV	NCMN	I_CLS	I_SENT	N	-
7	เลือกตั้ง	VV	ADVN	I_CLS	I_SENT	N	-
8	ส.ส.	NN	NCMN	I_CLS	I_SENT	N	-
9	เขต	NN	NCMN	I_CLS	I_SENT	N	-
10	_	PU	PUNC	I_CLS	I_SENT	N	-
11	1	NU	NCNM	I_CLS	I_SENT	N	-
12	_	PU	PUNC	I_CLS	I_SENT	N	-
13	สุราษฎร์	NN	VACT	E_CLS	I_SENT	N	-

14	เมื่อ	PS	JSBR	B_CLS	B_SENT	N	-
15	เวลา	NN	NCMN	I_CLS	I_SENT	N	-
16	_	PU	NCMN	I_CLS	I_SENT	N	-
17	08.00	NU	NCNM	I_CLS	I_SENT	N	-
18	_	PU	PUNC	I_CLS	I_SENT	N	-
19	น.	CL	CMTR	I_CLS	I_SENT	N	-
20	_	PU	PUNC	I_CLS	I_SENT	N	-
21	วัน	NN	NCMN	I_CLS	I_SENT	N	-
22	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
23	(	PU	PUNC	I_CLS	I_SENT	N	-
24	7	NU	DCNM	I_CLS	I_SENT	N	-
25	_	PU	PUNC	I_CLS	I_SENT	N	-
26	ส.ค.	NN	CMTR	I_CLS	I_SENT	N	-
27	)	PU	PUNC	I_CLS	I_SENT	N	-
28	_	PU	PUNC	I_CLS	I_SENT	N	-
29	ผู้สื่อข่าว	NN	NCMN	I_CLS	I_SENT	N	-
30	_	PU	NCMN	I_CLS	I_SENT	N	-
31	จ.	NN	NCMN	I_CLS	I_SENT	N	-
32	สุราษฎร์ธานี	NN	NCMN	I_CLS	I_SENT	N	-
33	_	PU	NCMN	I_CLS	I_SENT	N	-
34	รายงาน	VV	VACT	I_CLS	I_SENT	N	-
35	ว่า	CC	JSBR	E_CLS	I_SENT	N	-
36	_	PU	NCMN	O	I_SENT	N	-
37	ที่	PS	PREL	B_CLS	I_SENT	N	-
38	ห้อง	NN	NCMN	I_CLS	I_SENT	N	-
