0	พ่อ	NN	NCMN	B_CLS	B_SENT	N	-
1	เครียด	VV	NCMN	I_CLS	I_SENT	N	-
2	ยิง	VV	VACT	I_CLS	I_SENT	N	-
3	ลูก	NN	NCMN	I_CLS	I_SENT	N	-
4	เสียชีวิต	VV	NCMN	I_CLS	I_SENT	N	-
5	ฆ่าตัวตาย	VV	VSTA	I_CLS	I_SENT	N	-
6	หนี	VV	VACT	I_CLS	I_SENT	N	-
7	ความ	FX	FIXN	I_CLS	I_SENT	N	-
8	ผิด	VV	VATT	E_CLS	I_SENT	N	-

9	พ.ต.ท.	NN	NCMN	B_CLS	B_SENT	N	-
10	วีระ	NN	NCMN	I_CLS	I_SENT	N	-
11	_	PU	NCMN	I_CLS	I_SENT	N	-
12	เอื้อกลาง	NN	NCMN	I_CLS	I_SENT	N	-
13	_	PU	NCMN	I_CLS	I_SENT	N	-
14	พนักงาน	NN	NCMN	I_CLS	I_SENT	N	-
15	สอบสวน	VV	NCMN	I_CLS	I_SENT	N	-
16	_	PU	PUNC	I_CLS	I_SENT	N	-
17	(	PU	PUNC	I_CLS	I_SENT	N	-
18	สบ	NN	NCMN	I_CLS	I_SENT	N	-
19	_	PU	NCMN	I_CLS	I_SENT	N	-
20	3	NU	NCNM	I_CLS	I_SENT	N	-
21	)	PU	PUNC	I_CLS	I_SENT	N	-
22	_	PU	NCMN	I_CLS	I_SENT	N	-
23	สน.	NN	NCMN	I_CLS	I_SENT	N	-
24	หลักสอง	NN	DCNM	I_CLS	I_SENT	N	-
25	_	PU	NCMN	I_CLS	I_SENT	N	-
26	รับแจ้ง	VV	NCMN	I_CLS	I_SENT	N	-
27	มี	VV	VSTA	I_CLS	I_SENT	N	-
28	เหตุ	NN	NCMN	I_CLS	I_SENT	N	-
29	ยิง	VV	VACT	I_CLS	I_SENT	N	-
30	กัน	AV	ADVN	E_CLS	I_SENT	N	-
31	ทำให้	CC	JSBR	B_CLS	I_SENT	N	-
32	มี	VV	VSTA	I_CLS	I_SENT	N	-
33	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
34	เสียชีวิต	VV	VSTA	I_CLS	I_SENT	N	-
35	สอง	CL	DCNM	I_CLS	I_SENT	N	-
36	ศพ	NN	NCMN	I_CLS	I_SENT	N	-
37	ภายใน	PS	RPRE	I_CLS	I_SENT	N	-
38	บ้าน	NN	NCMN	I_CLS	I_SENT	N	-
39	ชีวสาธน์	NN	NCMN	I_CLS	I_SENT	N	-
40	_	PU	NCMN	I_CLS	I_SENT	N	-
41	เลขที่	NN	NCMN	I_CLS	I_SENT	N	-
42	_	PU	NCMN	I_CLS	I_SENT	N	-
43	99/156	NU	DCNM	I_CLS	I_SENT	N	-
44	_	PU	PUNC	I_CLS	I_SENT	N	-
45	หมู่บ้าน	NN	CNIT	I_CLS	I_SENT	N	-
46	สินทรัพย์นคร	NN	NCMN	I_CLS	I_SENT	N	-
47	_	PU	NCMN	I_CLS	I_SENT	N	-
48	ถนน	NN	NCMN	I_CLS	I_SENT	N	-
