0	เดิน	VV	VACT	B_CLS	B_SENT	N	-
1	โพย	NN	NCMN	I_CLS	I_SENT	N	-
2	หวย	NN	NCMN	I_CLS	I_SENT	N	-
3	ใหม่	VV	VATT	I_CLS	I_SENT	N	-
4	หงอย	VV	NCMN	I_CLS	I_SENT	N	-
5	จ่าย	VV	VACT	I_CLS	I_SENT	N	-
6	น้อย	VV	ADVN	I_CLS	I_SENT	N	-
7	-	PU	PUNC	I_CLS	I_SENT	N	-
8	ใช้	VV	VACT	I_CLS	I_SENT	N	-
9	เน็ต	NN	NCMN	I_CLS	I_SENT	N	-
10	ไม่	NG	NEG	I_CLS	I_SENT	N	-
11	เป็น	VV	VSTA	E_CLS	I_SENT	N	-

12	ยอด	VV	NCMN	B_CLS	B_SENT	N	-
13	สมัคร	VV	NCMN	I_CLS	I_SENT	N	-
14	คน	NN	NCMN	I_CLS	I_SENT	N	-
15	เดิน	VV	VACT	I_CLS	I_SENT	N	-
16	โพย	NN	NCMN	I_CLS	I_SENT	N	-
17	หวย	NN	NCMN	I_CLS	I_SENT	N	-
18	ออนไลน์	VV	NCMN	I_CLS	I_SENT	N	-
19	น้อย	VV	VATT	I_CLS	I_SENT	N	-
20	เกิน	VV	ADVN	I_CLS	I_SENT	N	-
21	คาด	VV	NCMN	I_CLS	I_SENT	N	-
22	_	PU	NCMN	I_CLS	I_SENT	N	-
23	เหตุ	NN	NCMN	E_CLS	I_SENT	N	-
24	ให้	CC	JSBR	B_CLS	I_SENT	N	-
25	ผล	NN	NCMN	I_CLS	I_SENT	N	-
26	ตอบแทน	VV	VSTA	I_CLS	I_SENT	N	-
27	ต่ำ	VV	VATT	I_CLS	I_SENT	N	-
28	_	PU	NCMN	I_CLS	I_SENT	N	-
29	ไม่	NG	NEG	I_CLS	I_SENT	N	-
30	จูงใจ	VV	VACT	I_CLS	I_SENT	N	-
31	_	PU	NCMN	I_CLS	I_SENT	N	-
32	แถม	VV	NCMN	I_CLS	I_SENT	Expansion.Conjunction	-
33	เข้า	AV	VACT	I_CLS	I_SENT	N	-
34	ระบบ	NN	NCMN	I_CLS	I_SENT	N	-
35	อินเทอร์เน็ต	NN	NCMN	I_CLS	I_SENT	N	-
36	ไม่	NG	NEG	I_CLS	I_SENT	N	-
37	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
38	_	PU	NCMN	I_CLS	I_SENT	N	-
39	พบ	VV	VSTA	I_CLS	I_SENT	N	-
40	กลุ่ม	NN	NCMN	I_CLS	I_SENT	N	-
41	หัวใส	VV	NCMN	I_CLS	I_SENT	N	-
42	คิด	VV	VACT	I_CLS	I_SENT	N	-
43	ค่า	NN	NCMN	I_CLS	I_SENT	N	-
44	สมัคร	VV	NCMN	I_CLS	I_SENT	N	-
45	ใบ	NN	NCMN	I_CLS	I_SENT	N	-
46	ละ	AJ	RPRE	I_CLS	I_SENT	N	-
47	_	PU	NCMN	I_CLS	I_SENT	N	-
48	50	NU	DCNM	I_CLS	I_SENT	N	-
49	-	PU	PUNC	I_CLS	I_SENT	N	-
50	70	NU	DCNM	I_CLS	I_SENT	N	-
