0	จี8	NN	NCMN	B_CLS	B_SENT	N	-
1	ตำหนิ	VV	NCMN	I_CLS	I_SENT	N	-
2	เหตุ	NN	NCMN	I_CLS	I_SENT	N	-
3	รุนแรง	VV	VATT	I_CLS	I_SENT	N	-
4	ใน	PS	RPRE	I_CLS	I_SENT	N	-
5	อิหร่าน	NN	NCMN	E_CLS	I_SENT	N	-

6	กลุ่ม	CL	NCMN	B_CLS	B_SENT	N	-
7	ประเทศ	NN	NCMN	I_CLS	I_SENT	N	-
8	อุตสาหกรรม	NN	NCMN	I_CLS	I_SENT	N	-
9	ชั้นนำ	NN	NCMN	I_CLS	I_SENT	N	-
10	_	PU	NCMN	I_CLS	I_SENT	N	-
11	8	NU	DCNM	I_CLS	I_SENT	N	-
12	_	PU	PUNC	I_CLS	I_SENT	N	-
13	ชาติ	CL	NCMN	I_CLS	I_SENT	N	-
14	ออก	VV	VACT	I_CLS	I_SENT	N	-
15	คำ	NN	NCMN	I_CLS	I_SENT	N	-
16	แถลง	VV	VACT	I_CLS	I_SENT	N	-
17	ตำหนิ	VV	NCMN	I_CLS	I_SENT	N	-
18	เหตุการณ์	NN	NCMN	I_CLS	I_SENT	N	-
19	รุนแรง	VV	VATT	I_CLS	I_SENT	N	-
20	ใน	PS	RPRE	I_CLS	I_SENT	N	-
21	อิหร่าน	NN	NCMN	I_CLS	I_SENT	N	-
22	ภายหลัง	PS	NCMN	I_CLS	I_SENT	N	-
23	การ	FX	FIXN	I_CLS	I_SENT	N	-
24	เลือกตั้ง	VV	VACT	I_CLS	I_SENT	N	-
25	_	PU	NCMN	I_CLS	I_SENT	N	-
26	เรียกร้อง	VV	XVMM	I_CLS	I_SENT	N	-
27	รัฐบาล	NN	NCMN	I_CLS	I_SENT	N	-
28	เตหะราน	NN	VACT	I_CLS	I_SENT	N	-
29	สาน	VV	VACT	I_CLS	I_SENT	N	-
30	เสวนา	VV	NCMN	I_CLS	I_SENT	N	-
31	ประชาธิปไตย	NN	NCMN	I_CLS	I_SENT	N	-
32	แก้	VV	VACT	I_CLS	I_SENT	N	-
33	วิกฤติ	NN	NCMN	E_CLS	I_SENT	N	-

34	ขณะ	PS	NCMN	B_CLS	B_SENT	Comparison.Contrast	-
35	นัก	FX	NCMN	I_CLS	I_SENT	N	-
36	การ	FX	FIXN	I_CLS	I_SENT	N	-
37	ศาสนา	NN	VACT	I_CLS	I_SENT	N	-
38	หัว	NN	NCMN	I_CLS	I_SENT	N	-
39	แข็งกร้าว	VV	NCMN	I_CLS	I_SENT	N	-
40	จาก	PS	RPRE	I_CLS	I_SENT	N	-
41	สภา	NN	NCMN	I_CLS	I_SENT	N	-
42	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
43	เชี่ยวชาญ	VV	VACT	I_CLS	I_SENT	N	-
44	แนะ	VV	NCMN	I_CLS	I_SENT	N	-
45	ให้	AX	RPRE	I_CLS	I_SENT	N	-
46	ประหาร	VV	NCMN	I_CLS	I_SENT	N	-
47	ผู้	FX	PREL	I_CLS	I_SENT	N	-
48	ก่อ	VV	VACT	I_CLS	I_SENT	N	-
49	จลาจล	NN	NCMN	I_CLS	I_SENT	N	-
50	_	PU	NCMN	I_CLS	I_SENT	N	-
51	สภา	NN	NCMN	I_CLS	I_SENT	N	-
52	ผู้	FX	PREL	I_CLS	I_SENT	N	-
53	พิทักษ์	VV	VACT	I_CLS	I_SENT	N	-
54	ยืนกราน	VV	NCMN	I_CLS	I_SENT	N	-
55	รับรอง	VV	NCMN	I_CLS	I_SENT	N	-
56	เลือกตั้ง	VV	CFQC	I_CLS	I_SENT	N	-
57	สมบูรณ์	VV	VSTA	I_CLS	I_SENT	N	-
58	ดี	VV	ADVN	I_CLS	I_SENT	N	-
59	ไม่	NG	NEG	I_CLS	I_SENT	N	-
60	มี	VV	VSTA	I_CLS	I_SENT	N	-
61	โกง	VV	NCMN	I_CLS	I_SENT	N	-
62	_	PU	NCMN	I_CLS	I_SENT	N	-
63	ฝ่าย	NN	NCMN	I_CLS	I_SENT	N	-
64	_	PU	NCMN	I_CLS	I_SENT	N	-
65	"	PU	PUNC	I_CLS	I_SENT	N	-
66	มูซาวี	NN	NCMN	I_CLS	I_SENT	N	-
67	"	PU	PUNC	I_CLS	I_SENT	N	-
68	_	PU	NCMN	I_CLS	I_SENT	N	-
69	จัด	VV	VACT	I_CLS	I_SENT	N	-
70	งาน	NN	NCMN	I_CLS	I_SENT	N	-
71	ปล่อย	VV	VACT	I_CLS	I_SENT	N	-
72	ลูกโป่ง	NN	NCMN	I_CLS	I_SENT	N	-
73	รำลึก	VV	NCMN	I_CLS	I_SENT	N	-
74	เหยื่อ	NN	JSBR	I_CLS	I_SENT	N	-
75	สาว	NN	NCMN	E_CLS	I_SENT	N	-

76	รัฐมนตรี	NN	NCMN	B_CLS	B_SENT	N	-
77	ต่าง	AJ	PDMN	I_CLS	I_SENT	N	-
78	ประเทศ	NN	NCMN	I_CLS	I_SENT	N	-
79	กลุ่มจี	CL	NCMN	I_CLS	I_SENT	N	-
80	_	PU	NCMN	I_CLS	I_SENT	N	-
81	8	NU	NCNM	I_CLS	I_SENT	N	-
82	_	PU	NCMN	I_CLS	I_SENT	N	-
83	ที่	CC	PREL	I_CLS	I_SENT	N	-
84	ประกอบ	VV	VSTA	I_CLS	I_SENT	N	-
85	ด้วย	PS	RPRE	I_CLS	I_SENT	N	-
86	สหรัฐ	NN	NCMN	I_CLS	I_SENT	N	-
87	และ	CC	JCRG	I_CLS	I_SENT	N	-
88	อังกฤษ	NN	NPRP	I_CLS	I_SENT	N	-
89	สอง	NU	DCNM	I_CLS	I_SENT	N	-
90	ประเทศ	CL	CNIT	I_CLS	I_SENT	N	-
91	ที่	CC	PREL	I_CLS	I_SENT	N	-
92	ถูก	AX	XVAM	I_CLS	I_SENT	N	-
93	อิหร่าน	NN	VACT	I_CLS	I_SENT	N	-
94	กล่าวหา	VV	XVAE	E_CLS	I_SENT	N	-
95	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
96	แทรกแซง	VV	NCMN	E_CLS	I_SENT	N	-
97	และ	CC	JCRG	B_CLS	I_SENT	Expansion.Conjunction	-
98	ยุยง	VV	VACT	I_CLS	I_SENT	N	-
99	ให้	AX	JSBR	I_CLS	I_SENT	N	-
100	เกิด	VV	VSTA	I_CLS	I_SENT	N	-
101	การ	FX	FIXN	I_CLS	I_SENT	N	-
102	ประท้วง	VV	VACT	I_CLS	I_SENT	N	-
103	ใน	PS	RPRE	I_CLS	I_SENT	N	-
104	อิหร่าน	NN	NCMN	E_CLS	I_SENT	N	-
105	หลัง	CC	RPRE	B_CLS	I_SENT	Temporal.Asynchronous.Succession	-
106	การ	FX	FIXN	I_CLS	I_SENT	N	-
107	เลือกตั้ง	VV	VACT	I_CLS	I_SENT	N	-
108	ประธานาธิบดี	NN	NCMN	I_CLS	I_SENT	N	-
109	วันที่	NN	NCMN	I_CLS	I_SENT	N	-
110	_	PU	NCMN	I_CLS	I_SENT	N	-
111	12	NU	NCNM	I_CLS	I_SENT	N	-
112	_	PU	PUNC	I_CLS	I_SENT	N	-
113	มิ.ย.	NN	NCMN	I_CLS	I_SENT	N	-
114	_	PU	NCMN	I_CLS	I_SENT	N	-
115	และ	CC	JCRG	I_CLS	I_SENT	Expansion.Conjunction	-
116	ฝรั่งเศส	NN	NPRP	I_CLS	I_SENT	N	-
117	,	PU	PUNC	I_CLS	I_SENT	N	-
118	_	PU	NCMN	I_CLS	I_SENT	N	-
119	เยอรมนี	NN	NCMN	I_CLS	I_SENT	N	-
120	,	PU	PUNC	I_CLS	I_SENT	N	-
121	_	PU	NCMN	I_CLS	I_SENT	N	-
122	อิตาลี	NN	NCMN	I_CLS	I_SENT	N	-
123	,	PU	PUNC	I_CLS	I_SENT	N	-
124	_	PU	NCMN	I_CLS	I_SENT	N	-
125	ญี่ปุ่น	NN	NPRP	I_CLS	I_SENT	N	-
126	,	PU	PUNC	I_CLS	I_SENT	N	-
127	_	PU	NCMN	I_CLS	I_SENT	N	-
128	แคนาดา	NN	NPRP	I_CLS	I_SENT	N	-
129	และ	CC	JCRG	I_CLS	I_SENT	N	-
130	รัสเซีย	NN	NCMN	I_CLS	I_SENT	N	-
131	ร่วม	VV	ADVN	I_CLS	I_SENT	N	-
132	ประชุม	VV	VACT	I_CLS	I_SENT	N	-
133	กัน	PR	ADVN	E_CLS	I_SENT	N	-
134	ที่	CC	PREL	B_CLS	I_SENT	N	-
135	เมืองตรีเอสเต	NN	NCMN	I_CLS	I_SENT	N	-
136	ของ	PS	RPRE	I_CLS	I_SENT	N	-
137	อิตาลี	NN	NCMN	I_CLS	I_SENT	N	-
138	ช่วง	NN	NCMN	I_CLS	I_SENT	N	-
139	สุด	AV	ADVN	I_CLS	I_SENT	N	-
140	สัปดาห์	NN	ADVN	I_CLS	I_SENT	N	-
141	_	PU	NCMN	I_CLS	I_SENT	N	-
142	ใน	PS	RPRE	I_CLS	I_SENT	N	-
143	ร่าง	NN	NCMN	I_CLS	I_SENT	N	-
144	แถลง	VV	NCMN	I_CLS	I_SENT	N	-
145	การณ์	NN	NCMN	I_CLS	I_SENT	N	-
146	ร่วม	VV	ADVN	I_CLS	I_SENT	N	-
147	เวอร์ชั่น	NN	NCMN	I_CLS	I_SENT	N	-
148	สุดท้าย	NU	DONM	E_CLS	I_SENT	N	-
149	ที่	CC	PREL	B_CLS	I_SENT	N	-
150	ถึง	VV	RPRE	I_CLS	I_SENT	N	-
151	มือ	NN	NCMN	I_CLS	I_SENT	N	-
152	สำนัก	NN	NCMN	I_CLS	I_SENT	N	-
153	ข่าว	NN	NCMN	I_CLS	I_SENT	N	-
154	รอยเตอร์	NN	NCMN	I_CLS	I_SENT	N	-
155	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-
156	วัน	NN	NCMN	I_CLS	I_SENT	N	-
157	ศุกร์	NN	NCMN	I_CLS	I_SENT	N	-
158	รัฐมนตรี	NN	NCMN	I_CLS	I_SENT	N	-
159	จี8	NN	VACT	I_CLS	I_SENT	N	-
160	ได้	AX	XVAE	I_CLS	I_SENT	N	-
161	ตำหนิ	VV	VACT	I_CLS	I_SENT	N	-
162	เหตุการณ์	NN	NCMN	I_CLS	I_SENT	N	-
163	รุนแรง	VV	NCMN	E_CLS	I_SENT	N	-
164	ที่	CC	PREL	B_CLS	I_SENT	N	-
165	เกิด	VV	VSTA	I_CLS	I_SENT	N	-
166	ขึ้น	AV	XVAE	E_CLS	I_SENT	N	-

