0	รุม	VV	NCMN	B_CLS	B_SENT	N	-	-
1	ตื้บ	VV	NCMN	I_CLS	I_SENT	N	-	-
2	แขก	NN	NCMN	I_CLS	I_SENT	N	-	-
3	มือ	NN	NCMN	I_CLS	I_SENT	N	-	-
4	ฆ่า	VV	NCMN	I_CLS	I_SENT	N	-	-
5	หั่น	VV	NCMN	I_CLS	I_SENT	N	-	-
6	ศพ	NN	NCMN	I_CLS	I_SENT	N	-	-
7	ครู	NN	NCMN	I_CLS	I_SENT	N	-	-
8	สาว	NN	NCMN	I_CLS	I_SENT	N	-	-
9	_	PU	NCMN	I_CLS	I_SENT	N	-	-
10	เพื่อน	NN	NCMN	I_CLS	I_SENT	N	-	-
11	ร่วม	VV	ADVN	I_CLS	I_SENT	N	-	-
12	คุก	NN	NCMN	I_CLS	I_SENT	N	-	-
13	หมั่นไส้	VV	NCMN	I_CLS	I_SENT	N	-	-
14	ทำ	VV	VACT	I_CLS	I_SENT	N	-	-
15	ขา	NN	NCMN	I_CLS	I_SENT	N	-	-
16	ใหญ่	VV	VATT	E_CLS	I_SENT	N	-	-

17	แขก	NN	ADVN	B_CLS	B_SENT	N	-	-
18	ปากีฯ	NN	NCMN	I_CLS	I_SENT	N	-	-
19	_	PU	NCMN	I_CLS	I_SENT	N	-	-
20	มือ	NN	NCMN	I_CLS	I_SENT	N	-	-
21	ฆ่า	VV	NCMN	I_CLS	I_SENT	N	-	-
22	หั่น	VV	NCMN	I_CLS	I_SENT	N	-	-
23	ศพ	NN	NCMN	I_CLS	I_SENT	N	-	-
24	ครู	NN	NCMN	I_CLS	I_SENT	N	-	-
25	สาว	NN	NCMN	I_CLS	I_SENT	N	-	-
26	เมืองอุบล	NN	NCMN	I_CLS	I_SENT	N	-	-
27	_	PU	NCMN	I_CLS	I_SENT	N	-	-
28	ถูก	AX	XVAM	I_CLS	I_SENT	N	-	-
29	เพื่อน	NN	VACT	I_CLS	I_SENT	N	-	-
30	นัก	FX	ADVN	I_CLS	I_SENT	N	-	-
31	โทษ	NN	NCMN	I_CLS	I_SENT	N	-	-
32	รุม	VV	NCMN	I_CLS	I_SENT	N	-	-
33	ตื้บ	VV	NCMN	I_CLS	I_SENT	N	-	-
34	สมอง	NN	NCMN	I_CLS	I_SENT	N	-	-
35	บวม	VV	NCMN	I_CLS	I_SENT	N	-	-
36	_	PU	NCMN	I_CLS	I_SENT	N	-	-
37	หาม	VV	NCMN	I_CLS	I_SENT	N	-	-
38	ส่ง	VV	VACT	I_CLS	I_SENT	N	-	-
39	_	PU	NCMN	I_CLS	I_SENT	N	-	-
40	รพ.	NN	NCMN	I_CLS	I_SENT	N	-	-
41	ตำรวจ	NN	NCMN	E_CLS	I_SENT	N	-	-

42	พบ	VV	VSTA	B_CLS	B_SENT	N	-	arg1[49]
43	ทำ	VV	VACT	I_CLS	I_SENT	N	-	arg1[49]
44	ตัว	NN	NCMN	I_CLS	I_SENT	N	-	arg1[49]
45	เป็น	VV	VSTA	I_CLS	I_SENT	N	-	arg1[49]
46	ขา	NN	NCMN	I_CLS	I_SENT	N	-	arg1[49]
47	ใหญ่	VV	VATT	I_CLS	I_SENT	N	-	arg1[49]
48	_	PU	NCMN	I_CLS	I_SENT	N	-	-
49	แถม	VV	VACT	I_CLS	I_SENT	Expansion.Conjunction	-	-
50	ฝืน	VV	NCMN	I_CLS	I_SENT	N	-	arg2[49]|arg1[53]
51	ระเบียบ	NN	NCMN	I_CLS	I_SENT	N	-	arg2[49]|arg1[53]
52	คุก	NN	NCMN	E_CLS	I_SENT	N	-	arg2[49]|arg1[53]
53	จน	CC	JSBR	B_CLS	I_SENT	Contingency.Cause.Result	-	arg2[49]
54	คน	CL	CNIT	I_CLS	I_SENT	N	-	arg2[49]|arg2[53]
55	อื่น	AJ	DIAC	I_CLS	I_SENT	N	-	arg2[49]|arg2[53]
56	หมั่นไส้	VV	NCMN	E_CLS	I_SENT	N	-	arg2[49]|arg2[53]

57	เล็ง	VV	NCMN	B_CLS	B_SENT	N	-	-
58	ผู้	FX	PPRS	I_CLS	I_SENT	N	-	-
59	คุม	VV	VACT	I_CLS	I_SENT	N	-	-
60	ละเลย	VV	ADVN	E_CLS	I_SENT	N	-	-

61	เมื่อ	PS	JSBR	B_CLS	B_SENT	N	-	-
62	วันที่	NN	JSBR	I_CLS	I_SENT	N	-	-
63	_	PU	NCMN	I_CLS	I_SENT	N	-	-
64	5	NU	NCNM	I_CLS	I_SENT	N	-	-
65	_	PU	PUNC	I_CLS	I_SENT	N	-	-
66	กันยายน	NN	NCMN	I_CLS	I_SENT	N	-	-
67	_	PU	NCMN	I_CLS	I_SENT	N	-	-
68	นาย	NN	NTTL	I_CLS	I_SENT	N	-	-
69	ธนพัฒน์	NN	NPRP	I_CLS	I_SENT	N	-	-
70	_	PU	NCMN	I_CLS	I_SENT	N	-	-
71	จันทรปรรณิก	NN	NCMN	I_CLS	I_SENT	N	-	-
72	_	PU	NCMN	I_CLS	I_SENT	N	-	-
73	ผู้	FX	PREL	I_CLS	I_SENT	N	-	-
74	บัญชาการ	VV	VACT	I_CLS	I_SENT	N	-	-
75	เรือนจำ	NN	NCMN	I_CLS	I_SENT	N	-	-
76	พิเศษ	VV	VATT	I_CLS	I_SENT	N	-	-
77	กรุงเทพมหานคร	NN	JCMP	I_CLS	I_SENT	N	-	-
78	_	PU	NCMN	I_CLS	I_SENT	N	-	-
79	เปิดเผย	VV	VACT	I_CLS	I_SENT	N	-	-
80	ว่า	CC	JSBR	E_CLS	I_SENT	N	-	-
81	_	PU	NCMN	O	I_SENT	N	-	-
82	นาย	NN	NTTL	B_CLS	I_SENT	N	-	arg1[152]|arg1[160]
83	มูฮัมหมัด	NN	NPRP	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
84	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
85	อารีฟ	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
86	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
87	ผู้ต้องหา	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
88	ฆ่า	VV	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
89	หั่น	VV	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
90	ศพ	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
91	น.ส.	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
92	ดิสนีย์	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
93	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
94	ทองนาคแท้	NN	VACT	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
95	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
96	ครู	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
97	สาว	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
98	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
99	จ.	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
100	อุบลราชธานี	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
101	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
102	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
103	เดือน	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
104	พฤษภาคม	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
105	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
106	2549	NU	NCNM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
107	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
108	ที่	CC	PREL	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
109	ถูก	AX	XVAM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
110	คุมขัง	VV	VACT	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
111	อยู่	AX	XVAE	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
112	ใน	PS	RPRE	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
113	แดน	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
114	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
115	8	NU	NCNM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
116	_	PU	PUNC	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
117	(	PU	PUNC	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
118	แดน	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
119	ความ	FX	FIXN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
120	มั่นคง	VV	VSTA	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
121	สูง	VV	ADVN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
122	)	PU	PUNC	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
123	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
124	ของ	PS	RPRE	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
125	เรือนจำ	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
126	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
127	ถูก	AX	XVAM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
128	กลุ่ม	NN	CLTV	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
129	นัก	FX	ADVN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
130	โทษ	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
131	ชาว	FX	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
132	ไทย	NN	NPRP	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
133	รุม	VV	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
134	ทำร้าย	VV	DONM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
135	บาดเจ็บ	VV	VACT	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
136	สาหัส	VV	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
137	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
138	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
139	กลาง	NN	VATT	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
140	ดึก	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
141	วันที่	NN	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
142	_	PU	NCMN	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
143	3	NU	NCNM	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
144	_	PU	PUNC	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
145	กันยายน	NN	NCMN	E_CLS	I_SENT	N	-	arg1[152]|arg1[160]
146	_	PU	NCMN	O	I_SENT	N	-	arg1[152]|arg1[160]
147	ที่	CC	PREL	B_CLS	I_SENT	N	-	arg1[152]|arg1[160]
148	ผ่าน	VV	VSTA	I_CLS	I_SENT	N	-	arg1[152]|arg1[160]
149	มา	AV	XVAE	E_CLS	I_SENT	N	-	arg1[152]|arg1[160]

