0	จับ	VV	NCMN	B_CLS	B_SENT	N	-	-
1	แท็กซี่	NN	NCMN	I_CLS	I_SENT	N	-	-
2	ทำร้าย	VV	DONM	I_CLS	I_SENT	N	-	arg1[6]
3	นัก	FX	FIXN	I_CLS	I_SENT	N	-	arg1[6]
4	ท่องเที่ยว	VV	VACT	I_CLS	I_SENT	N	-	arg1[6]
5	ญี่ปุ่น	NN	NPRP	E_CLS	I_SENT	N	-	arg1[6]
6	แต่	CC	JCRG	B_CLS	I_SENT	Comparison.Concession.Arg2-As-Denier	-	-
7	ยัง	AX	XVBM	I_CLS	I_SENT	N	-	arg2[6]
8	เสียงแข็ง	VV	VATT	I_CLS	I_SENT	N	-	arg2[6]
9	ไม่	NG	NEG	I_CLS	I_SENT	N	-	arg2[6]
10	ได้	AX	XVAM	I_CLS	I_SENT	N	-	arg2[6]
11	ข่มขืน	VV	NCMN	E_CLS	I_SENT	N	-	arg2[6]

12	ตำรวจ	NN	NCMN	B_CLS	B_SENT	N	-	arg1[25]
13	สระแก้ว	NN	NCMN	I_CLS	I_SENT	N	-	arg1[25]
14	รวบ	VV	NCMN	I_CLS	I_SENT	N	-	arg1[25]
15	โชเฟอร์	NN	NCMN	I_CLS	I_SENT	N	-	arg1[25]
16	แท็กซี่	NN	NCMN	I_CLS	I_SENT	N	-	arg1[25]
17	ทำร้าย	VV	DONM	I_CLS	I_SENT	N	-	arg1[25]
18	นัก	FX	FIXN	I_CLS	I_SENT	N	-	arg1[25]
19	ท่องเที่ยว	VV	VACT	I_CLS	I_SENT	N	-	arg1[25]
20	สาว	VV	NCMN	I_CLS	I_SENT	N	-	arg1[25]
21	ชาว	FX	NCMN	I_CLS	I_SENT	N	-	arg1[25]
22	ญี่ปุ่น	NN	NPRP	I_CLS	I_SENT	N	-	arg1[25]
23	ที่	PS	PREL	I_CLS	I_SENT	N	-	arg1[25]
24	ปทุมธานี	NN	NPRP	E_CLS	I_SENT	N	-	arg1[25]

25	หลัง	CC	DONM	B_CLS	B_SENT	Temporal.Asynchronous.Succession	-	-
26	กบดาน	VV	NCMN	I_CLS	I_SENT	N	-	arg2[25]
27	กลาง	PS	VATT	I_CLS	I_SENT	N	-	arg2[25]
28	ไร่	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
29	มันสำปะหลัง	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
30	ใน	PS	RPRE	I_CLS	I_SENT	N	-	arg2[25]
31	พื้นที่	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
32	กิ่งอำเภอ	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
33	วังสมบูรณ์	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
34	_	PU	NCMN	I_CLS	I_SENT	N	-	arg2[25]
35	จ.	NN	NCMN	I_CLS	I_SENT	N	-	arg2[25]
36	สระแก้ว	NN	NCMN	E_CLS	I_SENT	N	-	arg2[25]

37	รับ	VV	VACT	B_CLS	B_SENT	N	-	arg1[45]
38	สารภาพ	VV	NCMN	I_CLS	I_SENT	N	-	arg1[45]
39	ทำร้าย	VV	DONM	I_CLS	I_SENT	N	-	arg1[45]
40	นัก	FX	FIXN	I_CLS	I_SENT	N	-	arg1[45]
41	ท่องเที่ยว	VV	VACT	I_CLS	I_SENT	N	-	arg1[45]
42	สาว	VV	NCMN	I_CLS	I_SENT	N	-	arg1[45]
43	ญี่ปุ่น	NN	NPRP	I_CLS	I_SENT	N	-	arg1[45]
44	จริง	VV	VATT	E_CLS	I_SENT	N	-	arg1[45]
45	แต่	CC	JCRG	B_CLS	I_SENT	Comparison.Concession.Arg2-As-Denier	-	-
46	ปฏิเสธ	VV	VACT	I_CLS	I_SENT	N	-	arg2[45]
47	ไม่	NG	NEG	I_CLS	I_SENT	N	-	arg2[45]
48	ได้	AX	XVAE	I_CLS	I_SENT	N	-	arg2[45]
49	ข่มขืน	VV	VACT	E_CLS	I_SENT	N	-	arg2[45]

50	เมื่อ	PS	JSBR	B_CLS	B_SENT	N	-	-
51	เวลา	NN	NCMN	I_CLS	I_SENT	N	-	-
52	_	PU	NCMN	I_CLS	I_SENT	N	-	-
53	05.00	NU	NCNM	I_CLS	I_SENT	N	-	-
54	_	PU	PUNC	I_CLS	I_SENT	N	-	-
55	น.	CL	CMTR	I_CLS	I_SENT	N	-	-
56	วันที่	NN	NCMN	I_CLS	I_SENT	N	-	-
57	_	PU	PUNC	I_CLS	I_SENT	N	-	-
58	25	NU	NCNM	I_CLS	I_SENT	N	-	-
59	_	PU	PUNC	I_CLS	I_SENT	N	-	-
60	ก.ย.	NN	CMTR	I_CLS	I_SENT	N	-	-
