0	ผบ.	NN	NCMN	B_CLS	B_SENT	N	-	-
1	สส.	NN	NCMN	I_CLS	I_SENT	N	-	-
2	ถก	VV	VACT	I_CLS	I_SENT	N	-	-
3	ด่วน	VV	NCMN	I_CLS	I_SENT	N	-	-
4	รับมือ	VV	NCMN	I_CLS	I_SENT	N	-	-
5	ม็อบ	NN	NCMN	I_CLS	I_SENT	N	-	-
6	_	PU	NCMN	I_CLS	I_SENT	N	-	-
7	2	NU	NCNM	I_CLS	I_SENT	N	-	-
8	_	PU	NCMN	I_CLS	I_SENT	N	-	-
9	ฝ่าย	CL	CLTV	I_CLS	I_SENT	N	-	-
10	ที่	CC	PREL	I_CLS	I_SENT	N	-	-
11	รัฐสภา	NN	NCMN	I_CLS	I_SENT	N	-	-
12	พรุ่ง	NN	NCMN	I_CLS	I_SENT	N	-	-
13	นี้	AJ	DDAC	E_CLS	I_SENT	N	-	-

14	"	PU	PUNC	B_CLS	B_SENT	N	-	-
15	รัฐสภา	NN	NCMN	I_CLS	I_SENT	N	-	-
16	"	PU	PUNC	I_CLS	I_SENT	N	-	-
17	_	PU	NCMN	I_CLS	I_SENT	N	-	-
18	ผวา	VV	NCMN	I_CLS	I_SENT	N	-	-
19	ม็อบ	NN	NCMN	I_CLS	I_SENT	N	-	-
20	ตัด	VV	VACT	I_CLS	I_SENT	N	-	-
21	ไฟ	NN	NCMN	I_CLS	I_SENT	N	-	-
22	_	PU	NCMN	I_CLS	I_SENT	N	-	-
23	สั่ง	VV	VACT	I_CLS	I_SENT	N	-	-
24	ดับ	VV	NCMN	I_CLS	I_SENT	N	-	-
25	ทั้ง	AJ	DDBQ	I_CLS	I_SENT	N	-	-
26	อาคาร	NN	NCMN	I_CLS	I_SENT	N	-	-
27	_	PU	NCMN	I_CLS	I_SENT	N	-	-
28	ใช้	VV	VACT	I_CLS	I_SENT	N	-	-
29	ไฟ	NN	NCMN	I_CLS	I_SENT	N	-	-
30	สำรอง	VV	VACT	I_CLS	I_SENT	N	-	-
31	_	PU	NCMN	I_CLS	I_SENT	N	-	-
32	"	PU	PUNC	I_CLS	I_SENT	N	-	-
33	คน	NN	NCMN	I_CLS	I_SENT	N	-	-
34	รัก	VV	NCMN	I_CLS	I_SENT	N	-	-
35	สมัคร	NN	NCMN	I_CLS	I_SENT	N	-	-
36	"	PU	PUNC	I_CLS	I_SENT	N	-	-
37	_	PU	NCMN	I_CLS	I_SENT	N	-	-
38	ชุด	CL	CLTV	I_CLS	I_SENT	N	-	-
39	แรก	NU	DONM	I_CLS	I_SENT	N	-	-
40	มา	VV	XVAE	I_CLS	I_SENT	N	-	-
